movie_id,movie_title,release_date,language,directed_by
2566,Jennifer's Body ,2009.0,English,Karyn Kusama
2567,Drowning Mona ,2000.0,English,Nick Gomez
2568,Radio Days ,1987.0,English,Woody Allen
2569,Left Behind ,2014.0,English,Vic Armstrong
2570,Remember Me ,2010.0,English,Allen Coulter
2571,How to Deal ,2003.0,English,Clare Kilner
2572,My Stepmother Is an Alien ,1988.0,English,Richard Benjamin
2573,Philadelphia ,1993.0,English,Jonathan Demme
2574,The Thirteenth Floor ,1999.0,English,Josef Rusnak
2575,The Cookout ,2004.0,English,Lance Rivera
2576,Meteor ,1979.0,English,Ronald Neame
2577,Duets ,2000.0,English,Bruce Paltrow
2578,Hollywood Ending ,2002.0,English,Woody Allen
2579,Detroit Rock City ,1999.0,English,Adam Rifkin
2580,Highlander ,1986.0,English,Russell Mulcahy
2581,Things We Lost in the Fire ,2007.0,English,Susanne Bier
2582,Steel ,1997.0,English,Kenneth Johnson
2583,The Immigrant ,2013.0,English,James Gray
2584,The White Countess ,2005.0,English,James Ivory
2585,Trance ,2013.0,English,Danny Boyle
2586,Soul Plane ,2004.0,English,Jessy Terrero
2587,Welcome to the Sticks ,2008.0,French,Dany Boon
2588,Good ,2008.0,English,Vicente Amorim
2589,Enter the Void ,2009.0,English,Gaspar Noé
2590,Vamps ,2012.0,English,Amy Heckerling
2591,Hachi: A Dog's Tale ,2009.0,English,Lasse Hallström
2592,Zulu ,2013.0,English,Jérôme Salle
2593,The Homesman ,2014.0,English,Tommy Lee Jones
2594,Juwanna Mann ,2002.0,English,Jesse Vaughan
2595,Lilyhammer             ,,English,
2596,Ararat ,2002.0,English,Atom Egoyan
2597,Madison ,2001.0,English,William Bindley
2598,Slow Burn ,2005.0,English,Wayne Beach
2599,Wasabi ,2001.0,French,Gérard Krawczyk
2600,Slither ,2006.0,English,James Gunn
2601,Beverly Hills Cop ,1984.0,English,Martin Brest
2602,Home Alone ,1990.0,English,Chris Columbus
2603,3 Men and a Baby ,1987.0,English,Leonard Nimoy
2604,Tootsie ,1982.0,English,Sydney Pollack
2605,Top Gun ,1986.0,English,Tony Scott
2606,"Crouching Tiger, Hidden Dragon ",2000.0,Mandarin,Ang Lee
2607,American Beauty ,1999.0,English,Sam Mendes
2608,The King's Speech ,2010.0,English,Tom Hooper
2609,Twins ,1988.0,English,Ivan Reitman
2610,Scream: The TV Series             ,,English,
2611,The Yellow Handkerchief ,2008.0,English,Udayan Prasad
2612,The Color Purple ,1985.0,English,Steven Spielberg
2613,Tidal Wave ,2009.0,Korean,JK Youn
2614,Ben-Hur ,2016.0,English,Timur Bekmambetov
2615,The Imitation Game ,2014.0,English,Morten Tyldum
2616,Private Benjamin ,1980.0,English,Howard Zieff
2617,Coal Miner's Daughter ,1980.0,English,Michael Apted
2618,Diary of a Wimpy Kid ,2010.0,English,Thor Freudenthal
2619,Mama ,2013.0,English,Andrés Muschietti
2620,Halloween ,1978.0,English,John Carpenter
2621,National Lampoon's Vacation ,1983.0,English,Harold Ramis
2622,Bad Grandpa ,2013.0,English,Jeff Tremaine
2623,The Queen ,2006.0,English,Stephen Frears
2624,Beetlejuice ,1988.0,English,Tim Burton
2625,Why Did I Get Married? ,2007.0,English,Tyler Perry
2626,Little Women ,1994.0,English,Gillian Armstrong
2627,The Woman in Black ,2012.0,English,James Watkins
2628,When a Stranger Calls ,2006.0,English,Simon West
2629,Big Fat Liar ,2002.0,English,Shawn Levy
2630,The Deer Hunter ,1978.0,English,Michael Cimino
2631,Wag the Dog ,1997.0,English,Barry Levinson
2632,The Lizzie McGuire Movie ,2003.0,English,Jim Fall
2633,Snitch ,2013.0,English,Ric Roman Waugh
2634,Krampus ,2015.0,English,Michael Dougherty
2635,The Faculty ,1998.0,English,Robert Rodriguez
2636,What's Love Got to Do with It ,1993.0,English,Brian Gibson
2637,Cop Land ,1997.0,English,James Mangold
2638,Not Another Teen Movie ,2001.0,English,Joel Gallen
2639,End of Watch ,2012.0,English,David Ayer
2640,Aloha ,2015.0,English,Cameron Crowe
2641,The Skulls ,2000.0,English,Rob Cohen
2642,The Theory of Everything ,2014.0,English,James Marsh
2643,Malibu's Most Wanted ,2003.0,English,John Whitesell
2644,Where the Heart Is ,2000.0,English,Matt Williams
2645,Lawrence of Arabia ,1962.0,English,David Lean
2646,Halloween II ,2009.0,English,Rob Zombie
2647,Wild ,2014.0,English,Jean-Marc Vallée
2648,The Last House on the Left ,2009.0,English,Dennis Iliadis
2649,The Wedding Date ,2005.0,English,Clare Kilner
2650,Halloween: Resurrection ,2002.0,English,Rick Rosenthal
2651,Clash of the Titans ,2010.0,English,Louis Leterrier
2652,The Princess Bride ,1987.0,English,Rob Reiner
2653,The Great Debaters ,2007.0,English,Denzel Washington
2654,Drive ,2011.0,English,Nicolas Winding Refn
2655,Confessions of a Teenage Drama Queen ,2004.0,English,Sara Sugarman
2656,The Object of My Affection ,1998.0,English,Nicholas Hytner
2657,28 Weeks Later ,2007.0,English,Juan Carlos Fresnadillo
2658,When the Game Stands Tall ,2014.0,English,Thomas Carter
2659,Because of Winn-Dixie ,2005.0,English,Wayne Wang
2660,Love & Basketball ,2000.0,English,Gina Prince-Bythewood
2661,Grosse Pointe Blank ,1997.0,English,George Armitage
2662,All About Steve ,2009.0,English,Phil Traill
2663,Book of Shadows: Blair Witch 2 ,2000.0,English,Joe Berlinger
2664,The Craft ,1996.0,English,Andrew Fleming
2665,Match Point ,2005.0,English,Woody Allen
2666,Ramona and Beezus ,2010.0,English,Elizabeth Allen Rosenbaum
2667,The Remains of the Day ,1993.0,English,James Ivory
2668,Boogie Nights ,1997.0,English,Paul Thomas Anderson
2669,Nowhere to Run ,1993.0,English,Robert Harmon
2670,Flicka ,2006.0,English,Michael Mayer
2671,The Hills Have Eyes II ,2007.0,English,Martin Weisz
2672,Urban Legends: Final Cut ,2000.0,English,John Ottman
2673,Tuck Everlasting ,2002.0,English,Jay Russell
2674,The Marine ,2006.0,English,John Bonito
2675,Keanu ,2016.0,English,Peter Atencio
2676,Country Strong ,2010.0,English,Shana Feste
2677,Disturbing Behavior ,1998.0,English,David Nutter
2678,The Place Beyond the Pines ,2012.0,English,Derek Cianfrance
2679,The November Man ,2014.0,English,Roger Donaldson
2680,Eye of the Beholder ,1999.0,English,Stephan Elliott
2681,The Hurt Locker ,2008.0,English,Kathryn Bigelow
2682,Firestarter ,1984.0,English,Mark L. Lester
2683,Killing Them Softly ,2012.0,English,Andrew Dominik
2684,A Most Wanted Man ,2014.0,English,Anton Corbijn
2685,Freddy Got Fingered ,2001.0,English,Tom Green
2686,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008.0,English,Mike Nawrocki
2687,U2 3D ,2007.0,English,Catherine Owens
2688,Highlander: Endgame ,2000.0,English,Douglas Aarniokoski
2689,Idlewild ,2006.0,English,Bryan Barber
2690,One Day ,2011.0,English,Lone Scherfig
2691,Whip It ,2009.0,English,Drew Barrymore
2692,Knockaround Guys ,2001.0,English,Brian Koppelman
2693,Confidence ,2003.0,English,James Foley
2694,The Muse ,1999.0,English,Albert Brooks
2695,De-Lovely ,2004.0,English,Irwin Winkler
2696,New York Stories ,1989.0,English,Woody Allen
2697,Barney's Great Adventure ,1998.0,English,Steve Gomer
2698,The Man with the Iron Fists ,2012.0,English,RZA
2699,Home Fries ,1998.0,English,Dean Parisot
2700,Here on Earth ,2000.0,English,Mark Piznarski
2701,Brazil ,1985.0,English,Terry Gilliam
2702,Raise Your Voice ,2004.0,English,Sean McNamara
2703,The Dead Zone             ,,English,
2704,The Big Lebowski ,1998.0,English,Joel Coen
2705,Black Snake Moan ,2006.0,English,Craig Brewer
2706,Dark Blue ,2002.0,English,Ron Shelton
2707,A Mighty Heart ,2007.0,English,Michael Winterbottom
2708,Whatever It Takes ,2000.0,English,David Raynr
2709,Boat Trip ,2002.0,English,Mort Nathan
2710,The Importance of Being Earnest ,2002.0,English,Oliver Parker
2711,The Love Letter ,1998.0,English,Dan Curtis
2712,Hoot ,2006.0,English,Wil Shriner
2713,In Bruges ,2008.0,English,Martin McDonagh
2714,Peeples ,2013.0,English,Tina Gordon Chism
2715,The Rocker ,2008.0,English,Peter Cattaneo
2716,Post Grad ,2009.0,English,Vicky Jenson
2717,Promised Land ,2012.0,English,Gus Van Sant
2718,Whatever Works ,2009.0,English,Woody Allen
2719,The In Crowd ,2000.0,English,Mary Lambert
2720,Three Burials ,2005.0,English,Tommy Lee Jones
2721,Jakob the Liar ,1999.0,English,Peter Kassovitz
2722,Kiss Kiss Bang Bang ,2005.0,English,Shane Black
2723,Idle Hands ,1999.0,English,Rodman Flender
2724,Mulholland Drive ,2001.0,English,David Lynch
2725,Blood and Chocolate ,2007.0,English,Katja von Garnier
2726,You Will Meet a Tall Dark Stranger ,2010.0,English,Woody Allen
2727,Never Let Me Go ,2010.0,English,Mark Romanek
2728,The Company             ,,English,
2729,Transsiberian ,2008.0,English,Brad Anderson
2730,The Clan of the Cave Bear ,1986.0,English,Michael Chapman
2731,Crazy in Alabama ,1999.0,English,Antonio Banderas
2732,Funny Games ,2007.0,English,Michael Haneke
2733,Listening ,2014.0,English,Khalil Sullins
2734,Felicia's Journey ,1999.0,English,Atom Egoyan
2735,Metropolis ,1927.0,German,Fritz Lang
2736,District B13 ,2004.0,French,Pierre Morel
2737,Things to Do in Denver When You're Dead ,1995.0,English,Gary Fleder
2738,The Assassin ,2015.0,Mandarin,Hsiao-Hsien Hou
2739,Buffalo Soldiers ,2001.0,English,Gregor Jordan
2740,The Return ,2003.0,Russian,Andrey Zvyagintsev
2741,Ong-bak 2 ,2008.0,Thai,Tony Jaa
2742,Centurion ,2010.0,English,Neil Marshall
2743,Silent Trigger ,1996.0,English,Russell Mulcahy
2744,The Midnight Meat Train ,2008.0,English,Ryûhei Kitamura
2745,Winnie Mandela ,2011.0,English,Darrell Roodt
2746,The Son of No One ,2011.0,English,Dito Montiel
2747,All the Queen's Men ,2001.0,English,Stefan Ruzowitzky
2748,The Good Night ,2007.0,English,Jake Paltrow
2749,Bathory: Countess of Blood ,2008.0,English,Juraj Jakubisko
2750,Khumba ,2013.0,English,Anthony Silverston
2751,Automata ,2014.0,English,Gabe Ibáñez
2752,Dungeons & Dragons: Wrath of the Dragon God ,2005.0,English,Gerry Lively
2753,Chiamatemi Francesco - Il Papa della gente ,2015.0,Spanish,Daniele Luchetti
2754,Shinjuku Incident ,2009.0,Mandarin,Tung-Shing Yee
2755,Pandaemonium ,2000.0,English,Julien Temple
2756,Groundhog Day ,1993.0,English,Harold Ramis
2757,Magic Mike XXL ,2015.0,English,Gregory Jacobs
2758,Romeo + Juliet ,1996.0,English,Baz Luhrmann
2759,Sarah's Key ,2010.0,French,Gilles Paquet-Brenner
2760,Freedom ,2014.0,English,Peter Cousens
2761,Unforgiven ,1992.0,English,Clint Eastwood
2762,Manderlay ,2005.0,English,Lars von Trier
2763,Slumdog Millionaire ,2008.0,English,Danny Boyle
2764,Fatal Attraction ,1987.0,English,Adrian Lyne
2765,Pretty Woman ,1990.0,English,Garry Marshall
2766,Towering Inferno             ,,English,John Blanchard
2767,Crocodile Dundee II ,1988.0,English,John Cornell
2768,Broken Horses ,2015.0,English,Vidhu Vinod Chopra
2769,Born on the Fourth of July ,1989.0,English,Oliver Stone
2770,Cool Runnings ,1993.0,English,Jon Turteltaub
2771,My Bloody Valentine ,2009.0,English,Patrick Lussier
2772,The Possession ,2012.0,English,Ole Bornedal
2773,First Blood ,1982.0,English,Ted Kotcheff
2774,Stomp the Yard ,2007.0,English,Sylvain White
2775,The Spy Who Loved Me ,1977.0,English,Lewis Gilbert
2776,Ghost Hunters             ,,English,
2777,Urban Legend ,1998.0,English,Jamie Blanks
2778,Dangerous Liaisons ,1988.0,English,Stephen Frears
2779,Good Deeds ,2012.0,English,Tyler Perry
2780,White Fang ,1991.0,English,Randal Kleiser
2781,Superstar ,1999.0,English,Bruce McCulloch
2782,The Iron Lady ,2011.0,English,Phyllida Lloyd
2783,Jonah: A VeggieTales Movie ,2002.0,English,Mike Nawrocki
2784,Poetic Justice ,1993.0,English,John Singleton
2785,All About the Benjamins ,2002.0,English,Kevin Bray
2786,Vampire in Brooklyn ,1995.0,English,Wes Craven
2787,Exorcist II: The Heretic ,1977.0,English,John Boorman
2788,An American Haunting ,2005.0,English,Courtney Solomon
2789,My Boss's Daughter ,2003.0,English,David Zucker
2790,A Perfect Getaway ,2009.0,English,David Twohy
2791,Our Family Wedding ,2010.0,English,Rick Famuyiwa
2792,Dead Man on Campus ,1998.0,English,Alan Cohn
2793,Tea with Mussolini ,1999.0,English,Franco Zeffirelli
2794,Thinner ,1996.0,English,Tom Holland
2795,"New York, New York ",1977.0,English,Martin Scorsese
2796,Crooklyn ,1994.0,English,Spike Lee
2797,I Think I Love My Wife ,2007.0,English,Chris Rock
2798,Jason X ,2001.0,English,James Isaac
2799,Big Fat Liar ,2002.0,English,Shawn Levy
2800,Bobby ,2006.0,English,Emilio Estevez
2801,Head Over Heels ,2001.0,English,Mark Waters
2802,Fun Size ,2012.0,English,Josh Schwartz
2803,The Diving Bell and the Butterfly ,2007.0,French,Julian Schnabel
2804,Little Children ,2006.0,English,Todd Field
2805,Gossip ,2000.0,English,Davis Guggenheim
2806,A Walk on the Moon ,1999.0,English,Tony Goldwyn
2807,Catch a Fire ,2006.0,English,Phillip Noyce
2808,Soul Survivors ,2001.0,English,Stephen Carpenter
2809,Jefferson in Paris ,1995.0,English,James Ivory
2810,Easy Virtue ,2008.0,English,Stephan Elliott
2811,Caravans ,1978.0,English,James Fargo
2812,Mr. Turner ,2014.0,English,Mike Leigh
2813,Wild Grass ,2009.0,French,Alain Resnais
2814,Amen. ,2002.0,English,Costa-Gavras
2815,Reign of Assassins ,2010.0,Mandarin,Chao-Bin Su
2816,The Lucky Ones ,2008.0,English,Neil Burger
2817,Margaret ,2011.0,English,Kenneth Lonergan
2818,Stan Helsing ,2009.0,English,Bo Zenga
2819,Flipped ,2010.0,English,Rob Reiner
2820,Brokeback Mountain ,2005.0,English,Ang Lee
2821,Teenage Mutant Ninja Turtles ,2014.0,English,Jonathan Liebesman
2822,Clueless ,1995.0,English,Amy Heckerling
2823,Far from Heaven ,2002.0,English,Todd Haynes
2824,Hot Tub Time Machine 2 ,2015.0,English,Steve Pink
2825,Dekalog             ,,Polish,
2826,Quills ,2000.0,English,Philip Kaufman
2827,Seven Psychopaths ,2012.0,English,Martin McDonagh
2828,The Caveman's Valentine ,2001.0,English,Kasi Lemmons
2829,The Border             ,,Polish,
2830,Downfall ,2004.0,German,Oliver Hirschbiegel
2831,The Sea Inside ,2004.0,Spanish,Alejandro Amenábar
2832,Under the Skin ,2013.0,English,Jonathan Glazer
2833,"Good Morning, Vietnam ",1987.0,English,Barry Levinson
2834,The Last Godfather ,2010.0,English,Hyung-rae Shim
2835,Justin Bieber: Never Say Never ,2011.0,English,Jon M. Chu
2836,Black Swan ,2010.0,English,Darren Aronofsky
2837,RoboCop ,2014.0,English,José Padilha
2838,The Godfather: Part II ,1974.0,English,Francis Ford Coppola
2839,Save the Last Dance ,2001.0,English,Thomas Carter
2840,A Nightmare on Elm Street 4: The Dream Master ,1988.0,English,Renny Harlin
2841,Miracles from Heaven ,2016.0,English,Patricia Riggen
2842,"Dude, Where's My Car? ",2000.0,English,Danny Leiner
2843,Young Guns ,1988.0,English,Christopher Cain
2844,St. Vincent ,2014.0,English,Theodore Melfi
2845,About Last Night ,2014.0,English,Steve Pink
2846,10 Things I Hate About You ,1999.0,English,Gil Junger
2847,The New Guy ,2002.0,English,Ed Decter
2848,Loaded Weapon 1 ,1993.0,English,Gene Quintano
2849,The Shallows ,2016.0,English,Jaume Collet-Serra
2850,The Butterfly Effect ,2004.0,English,Eric Bress
2851,Snow Day ,2000.0,English,Chris Koch
2852,This Christmas ,2007.0,English,Preston A. Whitmore II
2853,Baby Geniuses ,1999.0,English,Bob Clark
2854,The Big Hit ,1998.0,English,Kirk Wong
2855,Harriet the Spy ,1996.0,English,Bronwen Hughes
2856,Child's Play 2 ,1990.0,English,John Lafia
2857,No Good Deed ,2014.0,English,Sam Miller
2858,The Mist ,2007.0,English,Frank Darabont
2859,Ex Machina ,2015.0,English,Alex Garland
2860,Being John Malkovich ,1999.0,English,Spike Jonze
2861,Two Can Play That Game ,2001.0,English,Mark Brown
2862,Earth to Echo ,2014.0,English,Dave Green
2863,Crazy/Beautiful ,2001.0,English,John Stockwell
2864,Letters from Iwo Jima ,2006.0,Japanese,Clint Eastwood
2865,The Astronaut Farmer ,2006.0,English,Michael Polish
2866,Woo ,1998.0,English,Daisy von Scherler Mayer
2867,Room ,2015.0,English,Lenny Abrahamson
2868,Dirty Work ,1998.0,English,Bob Saget
2869,Serial Mom ,1994.0,English,John Waters
2870,Dick ,1999.0,English,Andrew Fleming
2871,Del 1 - Män som hatar kvinnor             ,,Swedish,Niels Arden Oplev
2872,Light It Up ,1999.0,English,Craig Bolotin
2873,54 ,1998.0,English,Mark Christopher
2874,Bubble Boy ,2001.0,English,Blair Hayes
2875,Birthday Girl ,2001.0,English,Jez Butterworth
2876,21 & Over ,2013.0,English,Jon Lucas
2877,"Paris, je t'aime ",2006.0,French,Olivier Assayas
2878,Resurrecting the Champ ,2007.0,English,Rod Lurie
2879,Admission ,2013.0,English,Paul Weitz
2880,The Widow of Saint-Pierre ,2000.0,French,Patrice Leconte
2881,Chloe ,2009.0,English,Atom Egoyan
2882,Faithful ,1996.0,English,Paul Mazursky
2883,Brothers ,2009.0,English,Jim Sheridan
2884,Find Me Guilty ,2006.0,English,Sidney Lumet
2885,The Perks of Being a Wallflower ,2012.0,English,Stephen Chbosky
2886,Excessive Force ,1993.0,English,Jon Hess
2887,Infamous ,2006.0,English,Douglas McGrath
2888,The Claim ,2000.0,English,Michael Winterbottom
2889,The Vatican Tapes ,2015.0,English,Mark Neveldine
2890,Attack the Block ,2011.0,English,Joe Cornish
2891,In the Land of Blood and Honey ,2011.0,Bosnian,Angelina Jolie Pitt
2892,The Call ,2013.0,English,Brad Anderson
2893,Operation Chromite ,2016.0,English,John H. Lee
2894,The Crocodile Hunter: Collision Course ,2002.0,English,John Stainton
2895,I Love You Phillip Morris ,2009.0,English,Glenn Ficarra
2896,Quest for Fire ,1981.0,,Jean-Jacques Annaud
2897,Antwone Fisher ,2002.0,English,Denzel Washington
2898,The Emperor's Club ,2002.0,English,Michael Hoffman
2899,True Romance ,1993.0,English,Tony Scott
2900,Womb ,2010.0,English,Benedek Fliegauf
2901,Glengarry Glen Ross ,1992.0,English,James Foley
2902,The Killer Inside Me ,2010.0,English,Michael Winterbottom
2903,Cat People ,1982.0,English,Paul Schrader
2904,Sorority Row ,2009.0,English,Stewart Hendler
2905,The Prisoner of Zenda ,1937.0,English,John Cromwell
2906,Lars and the Real Girl ,2007.0,English,Craig Gillespie
2907,The Boy in the Striped Pajamas ,2008.0,English,Mark Herman
2908,Dancer in the Dark ,2000.0,English,Lars von Trier
2909,Oscar and Lucinda ,1997.0,English,Gillian Armstrong
2910,The Funeral ,1996.0,English,Abel Ferrara
2911,Solitary Man ,2009.0,English,Brian Koppelman
2912,Machete ,2010.0,English,Ethan Maniquis
2913,Casino Jack ,2010.0,English,George Hickenlooper
2914,The Land Before Time ,1988.0,English,Don Bluth
2915,Tae Guk Gi: The Brotherhood of War ,2004.0,Korean,Je-kyu Kang
2916,The Perfect Game ,2009.0,English,William Dear
2917,The Exorcist ,1973.0,English,William Friedkin
2918,Jaws ,1975.0,English,Steven Spielberg
2919,American Pie ,1999.0,English,Paul Weitz
2920,Ernest & Celestine ,2012.0,French,Stéphane Aubier
2921,The Golden Child ,1986.0,English,Michael Ritchie
2922,Think Like a Man ,2012.0,English,Tim Story
2923,Barbershop ,2002.0,English,Tim Story
2924,Star Trek II: The Wrath of Khan ,1982.0,English,Nicholas Meyer
2925,Ace Ventura: Pet Detective ,1994.0,English,Tom Shadyac
2926,WarGames ,1983.0,English,John Badham
2927,Witness ,1985.0,English,Peter Weir
2928,Act of Valor ,2012.0,English,Mike McCoy
2929,Step Up ,2006.0,English,Anne Fletcher
2930,Beavis and Butt-Head Do America ,1996.0,English,Mike Judge
2931,Jackie Brown ,1997.0,English,Quentin Tarantino
2932,Harold & Kumar Escape from Guantanamo Bay ,2008.0,English,Jon Hurwitz
2933,Chronicle ,2012.0,English,Josh Trank
2934,Yentl ,1983.0,English,Barbra Streisand
2935,Time Bandits ,1981.0,English,Terry Gilliam
2936,Crossroads ,2002.0,English,Tamra Davis
2937,Project X ,2012.0,English,Nima Nourizadeh
2938,Patton ,1970.0,English,Franklin J. Schaffner
2939,One Hour Photo ,2002.0,English,Mark Romanek
2940,Quarantine ,2008.0,English,John Erick Dowdle
2941,The Eye ,2008.0,English,David Moreau
2942,Johnson Family Vacation ,2004.0,English,Christopher Erskin
2943,How High ,2001.0,English,Jesse Dylan
2944,The Muppet Christmas Carol ,1992.0,English,Brian Henson
2945,Casino Royale ,2006.0,English,Martin Campbell
2946,Frida ,2002.0,English,Julie Taymor
2947,Katy Perry: Part of Me ,2012.0,English,Dan Cutforth
2948,The Fault in Our Stars ,2014.0,English,Josh Boone
2949,Rounders ,1998.0,English,John Dahl
2950,Top Five ,2014.0,English,Chris Rock
2951,Prophecy ,1979.0,English,John Frankenheimer
2952,Stir of Echoes ,1999.0,English,David Koepp
2953,Spartacus: War of the Damned             ,,English,
2954,Philomena ,2013.0,English,Stephen Frears
2955,The Upside of Anger ,2005.0,English,Mike Binder
2956,The Boys from Brazil ,1978.0,English,Franklin J. Schaffner
2957,Aquamarine ,2006.0,English,Elizabeth Allen Rosenbaum
2958,Paper Towns ,2015.0,English,Jake Schreier
2959,My Baby's Daddy ,2004.0,English,Cheryl Dunye
2960,Nebraska ,2013.0,English,Alexander Payne
2961,Tales from the Crypt: Demon Knight ,1995.0,English,Ernest R. Dickerson
2962,Max Keeble's Big Move ,2001.0,English,Tim Hill
2963,Young Adult ,2011.0,English,Jason Reitman
2964,Crank ,2006.0,English,Mark Neveldine
2965,How to Be a Player ,1997.0,English,Lionel C. Martin
2966,Living Out Loud ,1998.0,English,Richard LaGravenese
2967,Just Wright ,2010.0,English,Sanaa Hamri
2968,Rachel Getting Married ,2008.0,English,Jonathan Demme
2969,The Postman Always Rings Twice ,1981.0,English,Bob Rafelson
2970,Girl with a Pearl Earring ,2003.0,English,Peter Webber
2971,Das Boot ,1981.0,German,Wolfgang Petersen
2972,The Alamo ,2004.0,English,John Lee Hancock
2973,Sorority Boys ,2002.0,English,Wallace Wolodarsky
2974,About Time ,2013.0,English,Richard Curtis
2975,House of Flying Daggers ,2004.0,Mandarin,Yimou Zhang
2976,Arbitrage ,2012.0,English,Nicholas Jarecki
2977,Project Almanac ,2015.0,English,Dean Israelite
2978,Cadillac Records ,2008.0,English,Darnell Martin
2979,Screwed ,2000.0,English,Scott Alexander
2980,Fortress ,1992.0,English,Stuart Gordon
2981,For Your Consideration ,2006.0,English,Christopher Guest
2982,Celebrity ,1998.0,English,Woody Allen
2983,Running with Scissors ,2006.0,English,Ryan Murphy
2984,From Justin to Kelly ,2003.0,English,Robert Iscove
2985,Girl 6 ,1996.0,English,Spike Lee
2986,In the Cut ,2003.0,English,Jane Campion
2987,Two Lovers ,2008.0,English,James Gray
2988,Last Orders ,2001.0,English,Fred Schepisi
2989,The Host ,2006.0,Korean,Joon-ho Bong
2990,The Pursuit of D.B. Cooper ,1981.0,English,Roger Spottiswoode
2991,Ravenous ,1999.0,English,Antonia Bird
2992,Charlie Bartlett ,2007.0,English,Jon Poll
2993,The Great Beauty ,2013.0,Italian,Paolo Sorrentino
2994,The Dangerous Lives of Altar Boys ,2002.0,English,Peter Care
2995,Stoker ,2013.0,English,Chan-wook Park
2996,2046 ,2004.0,Cantonese,Kar-Wai Wong
2997,Married Life ,2007.0,English,Ira Sachs
2998,Duma ,2005.0,English,Carroll Ballard
2999,Ondine ,2009.0,English,Neil Jordan
3000,Brother ,2000.0,English,Takeshi Kitano
3001,Welcome to Collinwood ,2002.0,English,Anthony Russo
3002,Critical Care ,1997.0,English,Sidney Lumet
3003,The Life Before Her Eyes ,2007.0,English,Vadim Perelman
3004,Darling Companion ,2012.0,English,Lawrence Kasdan
3005,Trade ,2007.0,English,Marco Kreuzpaintner
3006,Fateless ,2005.0,Hungarian,Lajos Koltai
3007,Breakfast of Champions ,1999.0,English,Alan Rudolph
3008,"A Woman, a Gun and a Noodle Shop ",2009.0,Mandarin,Yimou Zhang
3009,Cypher ,2002.0,English,Vincenzo Natali
3010,City of Life and Death ,2009.0,Mandarin,Chuan Lu
3011,Home ,2015.0,English,Tim Johnson
3012,Legend of Kung Fu Rabbit ,2011.0,Mandarin,Lijun Sun
3013,Space Battleship Yamato ,2010.0,Japanese,Takashi Yamazaki
3014,5 Days of War ,2011.0,English,Renny Harlin
3015,Triangle ,2009.0,English,Christopher Smith
3016,10 Days in a Madhouse ,2015.0,English,Timothy Hines
3017,Heaven Is for Real ,2014.0,English,Randall Wallace
3018,Snatch ,2000.0,English,Guy Ritchie
3019,Dancin' It's On ,2015.0,English,David Winters
3020,Pet Sematary ,1989.0,English,Mary Lambert
3021,Madadayo ,1993.0,Japanese,Akira Kurosawa
3022,The Cry of the Owl ,2009.0,English,Jamie Thraves
3023,A Tale of Three Cities ,2015.0,Chinese,Mabel Cheung
3024,Gremlins ,1984.0,English,Joe Dante
3025,Star Wars: Episode IV - A New Hope ,1977.0,English,George Lucas
3026,Dirty Grandpa ,2016.0,English,Dan Mazer
3027,Doctor Zhivago ,1965.0,English,David Lean
3028,Trash ,2014.0,Portuguese,Stephen Daldry
3029,High School Musical 3: Senior Year ,2008.0,English,Kenny Ortega
3030,The Fighter ,2010.0,English,David O. Russell
3031,Jackass Number Two ,2006.0,English,Jeff Tremaine
3032,My Cousin Vinny ,1992.0,English,Jonathan Lynn
3033,If I Stay ,2014.0,English,R.J. Cutler
3034,Drive Hard ,2014.0,English,Brian Trenchard-Smith
3035,Major League ,1989.0,English,David S. Ward
3036,St. Trinian's ,2007.0,English,Oliver Parker
3037,Phone Booth ,2002.0,English,Joel Schumacher
3038,A Walk to Remember ,2002.0,English,Adam Shankman
3039,Dead Man Walking ,1995.0,English,Tim Robbins
3040,Cruel Intentions ,1999.0,English,Roger Kumble
3041,Saw VI ,2009.0,English,Kevin Greutert
3042,History of the World: Part I ,1981.0,English,Mel Brooks
3043,The Secret Life of Bees ,2008.0,English,Gina Prince-Bythewood
3044,Corky Romano ,2001.0,English,Rob Pritts
3045,Raising Cain ,1992.0,English,Brian De Palma
3046,F.I.S.T. ,1978.0,English,Norman Jewison
3047,Invaders from Mars ,1986.0,English,Tobe Hooper
3048,Brooklyn ,2015.0,English,John Crowley
3049,Barry Lyndon ,1975.0,English,Stanley Kubrick
3050,Out Cold ,2001.0,English,Brendan Malloy
3051,The Ladies Man ,2000.0,English,Reginald Hudlin
3052,Quartet ,2012.0,English,Dustin Hoffman
3053,Tomcats ,2001.0,English,Gregory Poirier
3054,Frailty ,2001.0,English,Bill Paxton
3055,Woman in Gold ,2015.0,English,Simon Curtis
3056,Kinsey ,2004.0,English,Bill Condon
3057,Army of Darkness ,1992.0,English,Sam Raimi
3058,Slackers ,2002.0,English,Dewey Nicks
3059,What's Eating Gilbert Grape ,1993.0,English,Lasse Hallström
3060,The Visual Bible: The Gospel of John ,2003.0,English,Philip Saville
3061,Vera Drake ,2004.0,English,Mike Leigh
3062,The Guru ,2002.0,English,Daisy von Scherler Mayer
3063,The Perez Family ,1995.0,English,Mira Nair
3064,Inside Llewyn Davis ,2013.0,English,Ethan Coen
3065,O ,2001.0,English,Tim Blake Nelson
3066,Return to the Blue Lagoon ,1991.0,English,William A. Graham
