movie_id,movie_title,rating
1741,Confessions of a Dangerous Mind ,7.1
1742,Serving Sara ,5.3
1743,The Boss ,5.3
1744,Cry Freedom ,7.5
1745,Mumford ,6.9
1746,Seed of Chucky ,4.9
1747,The Jacket ,7.1
1748,Aladdin ,8.0
1749,Straight Outta Compton ,7.9
1750,Indiana Jones and the Temple of Doom ,7.6
1751,The Rugrats Movie ,5.9
1752,Along Came a Spider ,6.3
1753,Florence Foster Jenkins ,7.1
1754,Once Upon a Time in Mexico ,6.4
1755,Die Hard ,8.2
1756,Role Models ,6.9
1757,The Big Short ,7.8
1758,Taking Woodstock ,6.7
1759,Miracle ,7.5
1760,Dawn of the Dead ,7.4
1761,The Wedding Planner ,5.2
1762,Harlock: Space Pirate ,6.5
1763,The Royal Tenenbaums ,7.6
1764,Identity ,7.3
1765,Last Vegas ,6.6
1766,For Your Eyes Only ,6.8
1767,Serendipity ,6.9
1768,Timecop ,5.8
1769,Zoolander ,6.6
1770,Safe Haven ,6.7
1771,Hocus Pocus ,6.7
1772,No Reservations ,6.3
1773,Kick-Ass ,7.7
1774,30 Minutes or Less ,6.1
1775,Dracula 2000 ,4.9
1776,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",6.2
1777,Pride & Prejudice ,7.8
1778,Blade Runner ,8.2
1779,Rob Roy ,6.9
1780,3 Days to Kill ,6.2
1781,We Own the Night ,6.9
1782,Lost Souls ,4.8
1783,Winged Migration ,8.0
1784,Just My Luck ,5.3
1785,"Mystery, Alaska ",6.7
1786,The Spy Next Door ,5.4
1787,A Simple Wish ,5.4
1788,Ghosts of Mars ,4.9
1789,Our Brand Is Crisis ,6.1
1790,Pride and Prejudice and Zombies ,5.8
1791,Kundun ,7.0
1792,How to Lose Friends & Alienate People ,6.5
1793,Kick-Ass 2 ,6.6
1794,Captain Alatriste: The Spanish Musketeer ,6.1
1795,Brick Mansions ,5.7
1796,Octopussy ,6.6
1797,Knocked Up ,7.0
1798,My Sister's Keeper ,7.4
1799,"Welcome Home, Roscoe Jenkins ",5.3
1800,A Passage to India ,7.4
1801,Notes on a Scandal ,7.4
1802,Rendition ,6.8
1803,Limitless             ,7.9
1804,Star Trek VI: The Undiscovered Country ,7.2
1805,Divine Secrets of the Ya-Ya Sisterhood ,6.0
1806,The Jungle Book ,7.8
1807,Kiss the Girls ,6.6
1808,The Blues Brothers ,7.9
1809,The Sisterhood of the Traveling Pants 2 ,6.2
1810,Joyful Noise ,5.7
1811,About a Boy ,7.1
1812,Lake Placid ,5.6
1813,Lucky Number Slevin ,7.8
1814,The Right Stuff ,7.9
1815,Anonymous ,6.9
1816,The NeverEnding Story ,7.4
1817,Dark City ,7.7
1818,The Duchess ,6.9
1819,The Honeymooners             ,8.7
1820,Return to Oz ,6.7
1821,The Newton Boys ,6.0
1822,Case 39 ,6.2
1823,Suspect Zero ,5.9
1824,Martian Child ,6.8
1825,Spy Kids: All the Time in the World in 4D ,3.6
1826,Money Monster ,6.7
1827,Formula 51 ,6.3
1828,Flawless ,6.4
1829,Mindhunters ,6.4
1830,What Just Happened ,5.7
1831,The Statement ,6.2
1832,The Magic Flute ,6.6
1833,Paul Blart: Mall Cop ,5.2
1834,Freaky Friday ,6.1
1835,The 40-Year-Old Virgin ,7.1
1836,Shakespeare in Love ,7.2
1837,A Walk Among the Tombstones ,6.5
1838,Kindergarten Cop ,6.0
1839,Pineapple Express ,7.0
1840,Ever After: A Cinderella Story ,7.0
1841,Open Range ,7.5
1842,Flatliners ,6.6
1843,It's Always Sunny in Philadelphia             ,8.8
1844,A Bridge Too Far ,7.4
1845,Red Eye ,6.5
1846,Final Destination 2 ,6.2
1847,"O Brother, Where Art Thou? ",7.8
1848,Legion ,5.2
1849,Pain & Gain ,6.5
1850,In Good Company ,6.5
1851,Clockstoppers ,5.2
1852,Silverado ,7.2
1853,Brothers ,7.1
1854,Agent Cody Banks 2: Destination London ,4.5
1855,New Year's Eve ,5.7
1856,Original Sin ,6.0
1857,The Raven ,6.4
1858,Welcome to Mooseport ,5.2
1859,Highlander: The Final Dimension ,4.3
1860,Blood and Wine ,6.1
1861,Snow White: A Tale of Terror ,6.3
1862,The Curse of the Jade Scorpion ,6.8
1863,Accidental Love ,4.0
1864,Flipper ,5.2
1865,Self/less ,6.5
1866,The Constant Gardener ,7.5
1867,The Passion of the Christ ,7.1
1868,Mrs. Doubtfire ,6.9
1869,Rain Man ,8.0
1870,Gran Torino ,8.2
1871,W. ,6.4
1872,Taken ,7.9
1873,The Best of Me ,6.7
1874,The Bodyguard ,6.1
1875,Schindler's List ,8.9
1876,The Help ,8.1
1877,The Fifth Estate ,6.2
1878,Scooby-Doo 2: Monsters Unleashed ,4.9
1879,Viy ,5.4
1880,Freddy vs. Jason ,5.8
1881,The Face of an Angel ,4.7
1882,Jimmy Neutron: Boy Genius ,6.0
1883,Cloverfield ,7.0
1884,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,6.0
1885,The Untouchables ,7.9
1886,No Country for Old Men ,8.1
1887,Ride Along ,6.2
1888,Bridget Jones's Diary ,6.7
1889,Chocolat ,7.3
1890,"Legally Blonde 2: Red, White & Blonde ",4.6
1891,Parental Guidance ,6.1
1892,No Strings Attached ,6.2
1893,Tombstone ,7.8
1894,Romeo Must Die ,6.1
1895,The Omen ,7.6
1896,Final Destination 3 ,5.8
1897,The Lucky One ,6.5
1898,Bridge to Terabithia ,7.2
1899,Finding Neverland ,7.8
1900,A Madea Christmas ,4.7
1901,The Grey ,6.8
1902,Hide and Seek ,5.9
1903,Anchorman: The Legend of Ron Burgundy ,7.2
1904,Goodfellas ,8.7
1905,Agent Cody Banks ,5.0
1906,Nanny McPhee ,6.6
1907,Scarface ,8.3
1908,Nothing to Lose ,6.7
1909,The Last Emperor ,7.8
1910,Contraband ,6.5
1911,Money Talks ,6.1
1912,There Will Be Blood ,8.1
1913,The Wild Thornberrys Movie ,5.2
1914,Rugrats Go Wild ,5.6
1915,Undercover Brother ,5.8
1916,The Sisterhood of the Traveling Pants ,6.6
1917,Kiss of the Dragon ,6.6
1918,The House Bunny ,5.5
1919,Beauty Shop ,5.5
1920,Million Dollar Arm ,7.0
1921,The Giver ,6.5
1922,What a Girl Wants ,5.8
1923,Jeepers Creepers II ,5.6
1924,Good Luck Chuck ,5.6
1925,Cradle 2 the Grave ,5.8
1926,The Hours ,7.6
1927,She's the Man ,6.4
1928,Mr. Bean's Holiday ,6.3
1929,Anacondas: The Hunt for the Blood Orchid ,4.6
1930,Blood Ties ,6.5
1931,August Rush ,7.5
1932,Elizabeth ,7.5
1933,Bride of Chucky ,5.3
1934,Tora! Tora! Tora! ,7.5
1935,Spice World ,3.3
1936,The Sitter ,5.7
1937,Dance Flick ,3.5
1938,The Shawshank Redemption ,9.3
1939,Crocodile Dundee in Los Angeles ,4.8
1940,Kingpin ,6.9
1941,The Gambler ,6.0
1942,August: Osage County ,7.3
1943,Ice Princess ,6.0
1944,A Lot Like Love ,6.6
1945,Eddie the Eagle ,7.5
1946,He Got Game ,6.9
1947,Don Juan DeMarco ,6.8
1948,Shaun the Sheep             ,8.3
1949,Dear John ,6.3
1950,The Losers ,6.4
1951,Don't Be Afraid of the Dark ,5.6
1952,War ,6.3
1953,Punch-Drunk Love ,7.3
1954,EuroTrip ,6.6
1955,Half Past Dead ,4.6
1956,Unaccompanied Minors ,5.1
1957,"Bright Lights, Big City ",5.6
1958,The Adventures of Pinocchio ,5.3
1959,The Greatest Game Ever Played ,7.5
1960,The Box ,5.6
1961,The Ruins ,5.9
1962,The Next Best Thing ,4.7
1963,My Soul to Take ,4.8
1964,The Girl Next Door ,6.8
1965,Maximum Risk ,5.4
1966,Stealing Harvard ,5.1
1967,Legend ,7.0
1968,Hot Rod ,6.7
1969,Shark Night 3D ,4.0
1970,Angela's Ashes ,7.3
1971,Draft Day ,6.8
1972,Lifeforce ,6.1
1973,The Powerpuff Girls             ,7.2
1974,The Conspirator ,7.0
1975,Lords of Dogtown ,7.1
1976,The 33 ,6.9
1977,Big Trouble in Little China ,7.3
1978,A Perfect Plan ,6.3
1979,Warrior ,8.2
1980,Michael Collins ,7.1
1981,Gettysburg ,7.7
1982,Stop-Loss ,6.5
1983,Abandon ,4.9
1984,Brokedown Palace ,6.4
1985,The Possession ,5.9
1986,Mrs. Winterbourne ,6.2
1987,Straw Dogs ,5.8
1988,The Hoax ,6.7
1989,Stone Cold ,5.9
1990,The Road ,7.3
1991,Sheena ,4.8
1992,Underclassman ,4.1
1993,Say It Isn't So ,4.9
1994,The World's Fastest Indian ,7.9
1995,Snakes on a Plane ,5.6
1996,Tank Girl ,5.2
1997,King's Ransom ,4.1
1998,Blindness ,6.6
1999,BloodRayne ,2.9
2000,Carnage ,7.2
2001,Where the Truth Lies ,6.5
2002,Cirque du Soleil: Worlds Away ,6.8
2003,Without Limits ,7.2
2004,Me and Orson Welles ,6.8
2005,The Best Offer ,7.8
2006,Bad Lieutenant: Port of Call New Orleans ,6.7
2007,A Turtle's Tale: Sammy's Adventures ,6.1
2008,Little White Lies ,7.1
2009,Love Ranch ,5.7
2010,The True Story of Puss'N Boots ,2.9
2011,Space Dogs ,5.2
2012,The Counselor ,5.3
2013,Ironclad ,6.2
2014,Waterloo ,7.3
2015,Kung Fu Killer ,6.5
2016,Red Sky ,4.1
2017,Dangerous Liaisons ,7.7
2018,On the Road ,6.1
2019,Star Trek IV: The Voyage Home ,7.3
2020,Rocky Balboa ,7.2
2021,Point Break ,5.3
2022,Scream 2 ,6.1
2023,Jane Got a Gun ,5.8
2024,Think Like a Man Too ,5.7
2025,The Whole Nine Yards ,6.7
2026,Footloose ,6.5
2027,Old School ,7.2
2028,The Fisher King ,7.6
2029,I Still Know What You Did Last Summer ,4.6
2030,Return to Me ,6.9
2031,Zack and Miri Make a Porno ,6.6
2032,Nurse Betty ,6.3
2033,The Men Who Stare at Goats ,6.2
2034,Double Take ,5.3
2035,"Girl, Interrupted ",7.3
2036,Win a Date with Tad Hamilton! ,5.6
2037,Muppets from Space ,6.2
2038,The Wiz ,5.2
2039,Ready to Rumble ,5.3
2040,Play It to the Bone ,5.4
2041,I Don't Know How She Does It ,4.9
2042,Piranha 3D ,5.5
2043,Beyond the Sea ,6.7
2044,Meet the Deedles ,3.9
2045,The Princess and the Cobbler ,7.2
2046,The Bridge of San Luis Rey ,5.1
2047,Faster ,6.5
2048,Howl's Moving Castle ,8.2
2049,Zombieland ,7.7
2050,King Kong ,7.2
2051,The Waterboy ,6.1
2052,Star Wars: Episode V - The Empire Strikes Back ,8.8
2053,Bad Boys ,6.8
2054,The Naked Gun 2½: The Smell of Fear ,6.8
2055,Final Destination ,6.7
2056,The Ides of March ,7.1
2057,Pitch Black ,7.1
2058,Someone Like You... ,6.1
2059,Her ,8.0
2060,Eddie the Eagle ,7.5
2061,Joy Ride ,6.6
2062,The Adventurer: The Curse of the Midas Box ,5.4
2063,Anywhere But Here ,6.1
2064,Chasing Liberty ,6.1
2065,The Crew ,5.6
2066,Haywire ,5.8
2067,Jaws: The Revenge ,2.8
2068,Marvin's Room ,6.7
2069,The Longshots ,5.1
2070,The End of the Affair ,7.2
2071,Harley Davidson and the Marlboro Man ,6.0
2072,In the Valley of Elah ,7.2
2073,Coco Before Chanel ,6.7
2074,Forsaken ,6.3
2075,Chéri ,6.2
2076,Rogue             ,6.8
2077,Vanity Fair ,6.2
2078,Bodyguards and Assassins ,6.9
2079,1408 ,6.8
2080,Spaceballs ,7.1
2081,The Water Diviner ,7.1
2082,Ghost ,7.0
2083,There's Something About Mary ,7.1
2084,The Santa Clause ,6.4
2085,The Rookie ,7.0
2086,The Game Plan ,6.2
2087,The Bridges of Madison County ,7.5
2088,The Animal ,4.8
2089,Gandhi ,8.1
2090,The Hundred-Foot Journey ,7.3
2091,The Net ,5.8
2092,I Am Sam ,7.6
2093,Son of God ,5.6
2094,Underworld ,7.0
2095,Derailed ,6.6
2096,The Informant! ,6.5
2097,Shadowlands ,7.4
2098,Deuce Bigalow: European Gigolo ,4.6
2099,Delivery Man ,6.4
2100,Victor Frankenstein ,6.0
2101,Our Kind of Traitor ,6.4
2102,Saving Silverman ,5.9
2103,Diary of a Wimpy Kid: Dog Days ,6.4
2104,Summer of Sam ,6.6
2105,Jay and Silent Bob Strike Back ,6.9
2106,The Island ,6.9
2107,The Glass House ,5.8
2108,"Hail, Caesar! ",6.4
2109,Josie and the Pussycats ,5.3
2110,Homefront ,6.5
2111,The Little Vampire ,5.7
2112,I Heart Huckabees ,6.7
2113,RoboCop 3 ,3.9
2114,Megiddo: The Omega Code 2 ,4.1
2115,Darling Lili ,6.2
2116,Dudley Do-Right ,3.8
2117,The Transporter Refueled ,5.1
2118,The Libertine ,6.4
2119,Black Book ,7.8
2120,Joyeux Noel ,7.8
2121,Hit and Run ,6.1
2122,Mad Money ,5.8
2123,Before I Go to Sleep ,6.3
2124,Sorcerer ,7.7
2125,Stone ,5.4
2126,Molière ,7.3
2127,Out of the Furnace ,6.8
2128,Michael Clayton ,7.3
2129,My Fellow Americans ,6.5
2130,Arlington Road ,7.2
2131,Underdogs ,6.7
2132,To Rome with Love ,6.3
2133,Firefox ,5.9
2134,South Park: Bigger Longer & Uncut ,7.8
2135,Death at a Funeral ,7.4
2136,Teenage Mutant Ninja Turtles III ,4.8
2137,Hardball ,6.3
2138,Silver Linings Playbook ,7.8
2139,Freedom Writers ,7.5
2140,For Colored Girls ,6.0
2141,The Transporter ,6.8
2142,Never Back Down ,6.6
2143,The Rage: Carrie 2 ,4.6
2144,The Bachelor             ,2.9
2145,Away We Go ,7.1
2146,Swing Vote ,6.1
2147,Moonlight Mile ,6.7
2148,Tinker Tailor Soldier Spy ,7.1
2149,Molly ,5.8
2150,The Beaver ,6.7
2151,The Best Little Whorehouse in Texas ,5.8
2152,eXistenZ ,6.8
2153,Raiders of the Lost Ark ,8.5
2154,Home Alone 2: Lost in New York ,6.6
2155,Close Encounters of the Third Kind ,7.7
2156,Pulse ,4.7
2157,Beverly Hills Cop II ,6.4
2158,Bringing Down the House ,5.5
2159,The Silence of the Lambs ,8.6
2160,Wayne's World ,7.0
2161,Jackass 3D ,7.1
2162,Jaws 2 ,5.7
2163,Beverly Hills Chihuahua ,3.7
2164,The Conjuring ,7.5
2165,Are We There Yet? ,4.6
2166,Tammy ,4.9
2167,Disturbia ,6.9
2168,School of Rock ,7.1
2169,Mortal Kombat ,5.8
2170,Wicker Park ,7.0
2171,White Chicks ,5.4
2172,The Descendants ,7.3
2173,Holes ,7.1
2174,The Last Song ,5.8
2175,12 Years a Slave ,8.1
2176,Drumline ,5.7
2177,Why Did I Get Married Too? ,4.4
2178,Edward Scissorhands ,7.9
2179,Me Before You ,7.6
2180,Madea's Witness Protection ,4.8
2181,The French Connection ,7.8
2182,Bad Moms ,6.7
2183,Date Movie ,2.7
2184,Return to Never Land ,5.8
2185,Selma ,7.5
2186,The Jungle Book 2 ,5.4
2187,Boogeyman ,4.1
2188,Premonition ,5.9
2189,The Tigger Movie ,6.3
2190,Orphan ,7.0
2191,Max ,6.8
2192,Meet the Browns             ,3.5
2193,Epic Movie ,2.3
2194,Conan the Barbarian ,6.9
2195,Spotlight ,8.1
2196,Lakeview Terrace ,6.1
2197,The Grudge 2 ,5.0
2198,How Stella Got Her Groove Back ,5.5
2199,Bill & Ted's Bogus Journey ,6.2
2200,Man of the Year ,6.2
2201,The Black Hole ,5.9
2202,The American ,6.3
2203,Selena ,6.7
2204,Vampires Suck ,3.5
2205,Babel ,7.5
2206,This Is Where I Leave You ,6.6
2207,Doubt ,7.5
2208,Team America: World Police ,7.2
2209,Texas Chainsaw 3D ,4.8
2210,Copycat ,6.6
2211,Scary Movie 5 ,3.5
2212,Paint Your Wagon ,6.7
2213,Milk ,7.6
2214,Risen ,6.3
2215,Ghost Ship ,5.5
2216,A Very Harold & Kumar 3D Christmas ,6.3
2217,Wild Things ,6.5
2218,The Stepfather ,5.6
2219,The Debt ,6.9
2220,High Fidelity ,7.6
2221,One Missed Call ,3.9
2222,Eye for an Eye ,6.1
2223,The Bank Job ,7.3
2224,Eternal Sunshine of the Spotless Mind ,8.3
2225,You Again ,5.8
2226,Street Kings ,6.8
2227,The World's End ,7.0
2228,Nancy Drew ,5.9
2229,Daybreakers ,6.5
2230,She's Out of My League ,6.4
2231,Monte Carlo ,5.8
2232,Stay Alive ,5.1
2233,Quigley Down Under ,6.8
2234,Alpha and Omega ,5.3
2235,The Covenant ,5.3
2236,Stick It ,6.4
2237,Shorts ,4.9
2238,To Die For ,6.8
2239,Nerve ,7.1
2240,Appaloosa ,6.8
2241,Vampires ,6.1
2242,Yu-Gi-Oh! Duel Monsters             ,7.0
2243,Psycho ,8.5
2244,My Best Friend's Girl ,5.9
2245,Endless Love ,6.3
2246,Georgia Rule ,5.9
2247,Under the Rainbow ,5.4
2248,Ladyhawke ,7.0
2249,Simon Birch ,6.9
2250,Reign Over Me ,7.5
2251,Into the Wild ,8.2
2252,School for Scoundrels ,5.9
2253,Silent Hill: Revelation 3D ,5.0
2254,From Dusk Till Dawn ,7.3
2255,Pooh's Heffalump Movie ,6.4
2256,Home for the Holidays ,6.6
2257,Kung Fu Hustle ,7.8
2258,Fired Up             ,6.7
2259,The Country Bears ,4.0
2260,The Kite Runner ,7.6
2261,21 Grams ,7.7
2262,Paparazzi ,5.8
2263,Twilight ,5.2
2264,A Guy Thing ,5.6
2265,Loser ,5.3
2266,Capitalism: A Love Story ,7.4
2267,The Greatest Story Ever Told ,6.6
2268,Secret in Their Eyes ,6.2
2269,Disaster Movie ,1.9
2270,Armored ,5.7
2271,The Man Who Knew Too Little ,6.6
2272,What's Your Number? ,6.0
2273,Lockout ,6.1
2274,Envy ,4.8
2275,Crank: High Voltage ,6.2
2276,Bullets Over Broadway ,7.5
2277,One Night with the King ,6.3
2278,The Quiet American ,7.1
2279,The Weather Man ,6.6
2280,Undisputed ,6.1
2281,Ghost Town ,6.7
2282,12 Rounds ,5.6
2283,Let Me In ,7.2
2284,3 Ninjas Kick Back ,4.3
2285,Be Kind Rewind ,6.4
2286,Mrs Henderson Presents ,7.1
2287,Triple 9 ,6.3
2288,Deconstructing Harry ,7.4
2289,Three to Tango ,6.1
2290,Burnt ,6.6
2291,We're No Angels ,6.0
2292,Everyone Says I Love You ,6.8
2293,Death at a Funeral ,7.4
2294,Death Sentence ,6.8
2295,Everybody's Fine ,7.2
2296,Superbabies: Baby Geniuses 2 ,1.9
2297,The Man ,5.5
2298,Code Name: The Cleaner ,4.5
2299,Connie and Carla ,6.3
2300,Sweet Charity ,7.0
2301,Inherent Vice ,6.7
2302,Doogal ,2.8
2303,Battle of the Year ,5.0
2304,Perception             ,7.5
2305,An American Carol ,4.3
2306,Machete Kills ,5.6
2307,Willard ,6.2
2308,Strange Wilderness ,5.3
2309,Topsy-Turvy ,7.4
2310,Little Boy ,7.4
2311,A Dangerous Method ,6.5
2312,A Scanner Darkly ,7.1
2313,Chasing Mavericks ,7.2
2314,Alone in the Dark ,2.3
2315,Bandslam ,6.4
2316,Birth ,6.1
2317,A Most Violent Year ,7.0
2318,Passchendaele ,6.5
2319,Flash of Genius ,7.0
2320,I'm Not There. ,7.0
2321,The Cold Light of Day ,4.9
2322,The Brothers Bloom ,6.9
2323,"Synecdoche, New York ",7.5
2324,Princess Mononoke ,8.4
2325,Bon voyage ,6.9
2326,Can't Stop the Music ,4.5
2327,The Proposition ,7.4
2328,Courage ,7.0
2329,Marci X ,2.8
2330,Equilibrium ,7.5
2331,The Children of Huang Shi ,7.1
2332,The Yards ,6.4
2333,The Oogieloves in the Big Balloon Adventure ,6.7
2334,By the Sea ,5.3
2335,Steamboy ,6.9
2336,The Game of Their Lives ,6.2
2337,All Good Things ,6.3
2338,Rapa Nui ,6.4
2339,CJ7 ,6.5
2340,Les couloirs du temps: Les visiteurs II ,6.0
2341,Dylan Dog: Dead of Night ,5.1
2342,People I Know ,5.5
2343,The Doombolt Chase             ,7.2
2344,The Tempest ,5.4
2345,Regression ,5.7
2346,The Touch ,5.2
2347,Three Kingdoms: Resurrection of the Dragon ,6.2
2348,Shattered ,6.7
2349,Zambezia ,5.8
2350,Ramanujan ,7.0
2351,Dwegons and Leprechauns ,4.8
2352,Hands of Stone ,7.2
2353,Survivor ,5.6
2354,The Frozen Ground ,6.4
2355,The Painted Veil ,7.5
2356,The Baader Meinhof Complex ,7.4
2357,Dances with Wolves ,8.0
2358,Bad Teacher ,5.7
2359,Sea of Love ,6.8
2360,A Cinderella Story ,5.9
2361,Scream ,7.2
2362,Thir13en Ghosts ,5.5
2363,The Shining ,8.4
2364,Back to the Future ,8.5
2365,House on Haunted Hill ,5.6
2366,I Can Do Bad All by Myself ,4.1
2367,Fight Valley ,5.0
2368,The Switch ,6.1
2369,Just Married ,5.4
2370,The Devil's Double ,7.1
2371,"Gone, Baby, Gone             ",6.6
2372,Thomas and the Magic Railroad ,3.6
2373,The Crazies ,6.5
2374,Spirited Away ,8.6
2375,Firestorm ,6.2
2376,The Bounty ,7.0
2377,The Book Thief ,7.6
2378,Sex Drive ,6.5
2379,Leap Year ,6.4
2380,The Fall of the Roman Empire ,6.7
2381,Take Me Home Tonight ,6.3
2382,Won't Back Down ,6.4
2383,The Nutcracker ,5.7
2384,Kansas City ,6.3
2385,Indignation ,7.8
2386,The Amityville Horror ,6.0
2387,Adaptation. ,7.7
2388,Land of the Dead ,6.2
2389,Out of Inferno ,5.7
2390,Fear and Loathing in Las Vegas ,7.7
2391,The Invention of Lying ,6.4
2392,Neighbors ,6.4
2393,The Mask ,6.9
2394,Big ,7.3
2395,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,7.3
2396,Legally Blonde ,6.2
2397,Star Trek III: The Search for Spock ,6.6
2398,The Exorcism of Emily Rose ,6.7
2399,Deuce Bigalow: Male Gigolo ,5.7
2400,Left Behind ,3.1
2401,The Family Stone ,6.3
2402,Barbershop 2: Back in Business ,5.7
2403,Bad Santa ,7.1
2404,Austin Powers: International Man of Mystery ,7.0
2405,My Big Fat Greek Wedding 2 ,6.1
2406,Diary of a Wimpy Kid: Rodrick Rules ,6.6
2407,Predator ,7.8
2408,Amadeus ,8.3
2409,Prom Night ,3.9
2410,Mean Girls ,7.0
2411,Under the Tuscan Sun ,6.7
2412,Gosford Park ,7.3
2413,The O.C.             ,7.5
2414,Peggy Sue Got Married ,6.3
2415,Birdman or (The Unexpected Virtue of Ignorance) ,7.8
2416,Blue Jasmine ,7.3
2417,United 93 ,7.6
2418,Honey ,5.3
2419,Glory ,7.9
2420,Spy Hard ,5.3
2421,The Fog ,6.8
2422,Soul Surfer ,7.1
2423,Catch-22 ,7.2
2424,Observe and Report ,5.8
2425,Conan the Destroyer ,5.8
2426,Raging Bull ,8.3
2427,Love Happens ,5.6
2428,Young Sherlock Holmes ,6.8
2429,Fame ,5.0
2430,127 Hours ,7.6
2431,Small Time Crooks ,6.7
2432,Center Stage ,6.7
2433,Love the Coopers ,5.7
2434,Catch That Kid ,5.2
2435,Life as a House ,7.5
2436,Steve Jobs ,7.2
2437,"I Love You, Beth Cooper ",5.3
2438,Youth in Revolt ,6.5
2439,The Legend of the Lone Ranger ,5.0
2440,The Tailor of Panama ,6.1
2441,Blow Out ,7.4
2442,Getaway ,4.4
2443,The Ice Storm ,7.5
2444,And So It Goes ,5.7
2445,Troop Beverly Hills ,5.5
2446,Being Julia ,7.1
2447,9½ Weeks ,5.9
2448,Dragonslayer ,6.7
2449,The Last Station ,7.0
2450,Ed Wood ,7.9
2451,Labor Day ,6.9
2452,Mongol: The Rise of Genghis Khan ,7.3
2453,RocknRolla ,7.3
2454,Megaforce ,3.5
2455,Hamlet ,7.8
2456,Mao's Last Dancer ,7.4
2457,Midnight Special ,6.7
2458,Anything Else ,6.4
2459,The Railway Man ,7.1
2460,Unforgettable             ,6.7
2461,The White Ribbon ,7.8
2462,Restoration ,4.0
2463,The Wraith ,5.9
2464,The Salton Sea ,7.2
2465,Metallica Through the Never ,7.2
2466,The Informers ,5.1
2467,Carlos             ,7.7
2468,I Come with the Rain ,5.5
2469,One Man's Hero ,6.2
2470,Day of the Dead ,7.2
2471,I Am Wrath ,5.2
2472,Renaissance ,6.7
2473,Forsaken ,6.3
2474,Red Sonja ,5.0
2475,Red Lights ,6.2
2476,Superbad ,7.6
2477,Madea Goes to Jail ,4.1
2478,Wolves ,5.3
2479,Step Up 2: The Streets ,6.2
2480,Hoodwinked! ,6.5
2481,Hotel Rwanda ,8.1
2482,Hitman ,6.3
2483,Black Nativity ,4.4
2484,The Prince ,4.6
2485,City of Ghosts ,6.0
2486,The Others ,7.6
2487,Aliens ,8.4
2488,My Fair Lady ,7.9
2489,I Know What You Did Last Summer ,5.6
2490,Let's Be Cops ,6.5
2491,Sideways ,7.5
2492,Beerfest ,6.3
2493,Halloween ,7.9
2494,Hero ,7.9
2495,Good Boy! ,5.1
2496,The Best Man Holiday ,6.7
2497,Smokin' Aces ,6.7
2498,Saw 3D: The Final Chapter ,5.6
2499,40 Days and 40 Nights ,5.6
2500,TRON: Legacy ,6.8
2501,A Night at the Roxbury ,6.2
2502,Beastly ,5.6
2503,The Hills Have Eyes ,6.4
2504,Dickie Roberts: Former Child Star ,5.6
2505,"McFarland, USA ",7.4
2506,Lottery Ticket ,4.9
2507,ATL ,6.0
2508,Pitch Perfect ,7.2
2509,Summer Catch ,4.9
2510,A Simple Plan ,7.5
2511,They ,4.8
2512,Larry the Cable Guy: Health Inspector ,3.1
2513,The Adventures of Elmo in Grouchland ,5.8
2514,Brooklyn's Finest ,6.7
2515,55 Days at Peking ,6.8
2516,Evil Dead ,6.5
2517,My Life in Ruins ,5.9
2518,American Dreamz ,5.5
2519,Superman IV: The Quest for Peace ,3.6
2520,How She Move ,3.3
2521,Running Scared ,7.4
2522,Bobby Jones: Stroke of Genius ,6.7
2523,Shanghai Surprise ,3.0
2524,The Illusionist ,7.6
2525,Roar ,6.4
2526,Veronica Guerin ,6.9
2527,Escobar: Paradise Lost ,6.6
2528,Southland Tales ,5.5
2529,Dragon Hunters ,6.6
2530,Damnation Alley ,5.2
2531,The Apparition ,4.1
2532,My Girl ,6.8
2533,Fur: An Imaginary Portrait of Diane Arbus ,6.5
2534,The Illusionist ,7.6
2535,Wall Street ,7.4
2536,Sense and Sensibility ,7.7
2537,Becoming Jane ,7.1
2538,Sydney White ,6.3
2539,House of Sand and Fog ,7.6
2540,Dead Poets Society ,8.0
2541,Dumb & Dumber ,7.3
2542,When Harry Met Sally... ,7.6
2543,The Verdict ,7.8
2544,Road Trip ,6.5
2545,Varsity Blues ,6.4
2546,The Artist ,8.0
2547,The Unborn ,4.8
2548,Moonrise Kingdom ,7.8
2549,The Texas Chainsaw Massacre: The Beginning ,5.9
2550,The Young Messiah ,5.4
2551,The Master of Disguise ,3.3
2552,Pan's Labyrinth ,8.2
2553,The Messengers             ,6.6
2554,See Spot Run ,5.4
2555,Baby Boy ,6.4
2556,The Roommate ,4.8
2557,Joe Dirt ,5.9
2558,Double Impact ,5.5
2559,Hot Fuzz ,7.9
2560,The Women ,4.9
2561,Vicky Cristina Barcelona ,7.2
2562,Arn: The Knight Templar ,6.6
2563,Bad Moms ,6.7
2564,Boys and Girls ,5.3
2565,White Oleander ,7.2
2566,Jennifer's Body ,5.1
2567,Drowning Mona ,5.6
2568,Radio Days ,7.6
2569,Left Behind ,3.1
2570,Remember Me ,7.2
2571,How to Deal ,5.7
2572,My Stepmother Is an Alien ,5.2
2573,Philadelphia ,7.7
2574,The Thirteenth Floor ,7.0
2575,The Cookout ,3.6
2576,Meteor ,4.9
2577,Duets ,6.0
2578,Hollywood Ending ,6.6
2579,Detroit Rock City ,6.8
2580,Highlander ,7.2
